612,3705,Rick has been given a new identity by the FBI for helping convict a drug dealing FBI agent. Fifteen years later his former fiance recognises him. Rick's FBI 'minder' has been replaced by a corrupt agent who helps the drug dealing FBI agent and his accomplice locate him. There are many subsequent chase scenes as Rick and girlfriend revisit his former haunts.,action
613,3712,"An ambitious TV soap actress connives with her producer to scuttle the career of the show's long-time star, but nothing works as they plan.",comedy
614,3717,"Car theft in Long Beach went down 47% when Randall ""Memphis"" Raines walked away from the life. He gets dragged back into it by assuming the job his brother Kip screwed up for stolen-car broker Raymond Calitri: steal 50 exotic cars and have them on a container ship by 8 AM Friday morning, and he got this news on a Monday. With Calitri threatening to kill him and Kip, and the police GRAB unit breathing down his neck, Memphis reassembles his old crew and attempts to pull off the logistically impossible.",action
615,3745,A young man learns that he has to find a hidden Earth ship before an enemy alien species does in order to secure the survival of humanity.,animation
616,3751,"Having been hopelessly repressed and facing eventual certain death at the chicken farm where they are held, Rocky the rooster and Ginger the chicken decide to rebel against the evil Mr. and Ms. Tweedy, the farm's owners. Rocky and Ginger lead their fellow chickens in a great escape from the murderous farmers and their farm of doom.",animation
617,3752,A nice-guy cop with dissociative identity disorder must protect a woman on the run from a corrupt ex-boyfriend and his associates.,comedy
618,3759,"Jiminy Cricket hosts two Disney animated shorts: ""Bongo,"" about a circus bear escaping to the wild, and ""Mickey and the Beanstalk,"" a take on the famous fairy tale.",animation
619,3760,"Madcap spoof, a collection of comedy skits includes the Kung-Fu parody, ""A Fistful Of Yen"" and ""Catholic School Girls In Trouble."" Enjoy the future of movie-going with the ""Feel-A-Round"" theater experience. See a notable and highly respected actor as the clumsiest waiter in motion picture history. Watch such character as Cleopatra Schwartz and Big Jim Slade tickle your funny bone until it has to be removed surgically!",comedy
620,3769,"Seven years after a daring bank robbery involving an anti-tank gun used to blow open a vault, the robbery team temporarily puts aside their mutual suspicions to repeat the crime after they are unable to find the loot from the original heist, hidden behind a school chalkboard. The hardened artilleryman and his flippant, irresponsible young sidekick are the two wild cards in the deck of jokers.",comedy
621,3785,"A group of teenagers including Cindy Campbell and Bobby Prinze, accidentally hit a man when driving, and dispose of the body, but now they are being stalked by a very recognisable masked killer. The victim count increases, whilst Cindy must survive the carnage that has she has seen in so many films before.",comedy
622,3787,"Shenzhen businessman, Da Ming, goes home to Beijing when he thinks his father has died. He finds his father hard at work at the family's bathhouse (the false message was a ruse of Da's mentally-handicapped, exuberant brother, Er Ming, to get Da home). Da stays a couple days, observing his father being social director, marriage counselor, and dispute mediator for his customers and a boon companion to Er. Da is caught between worlds: the decaying district of his childhood and the booming south where he now lives with a wife who's not met his family. When Da realizes his father's health is failing and the district is slated for razing, he must take stock of family and future.",comedy
623,3793,Two mutants come to a private academy for their kind whose resident superhero team must oppose a terrorist organization with similar powers.,action
624,3814,"In czarist Russia, a neurotic soldier and his distant cousin formulate a plot to assassinate Napoleon.",comedy
625,3825,"Sexy, romantic comedy about a girl in her early 20s named Violet Sanford going to NYC to pursue a dream of becoming a songwriter. Violet gets a ""day"" job as a bar maid at a nightclub called Coyote Ugly. Coyote Ugly is the city's newest hot spot where the employees are a team of sexy, resourceful women that provoke the clientele and press with their mischief.",comedy
626,3826,"Having discovered they could turn animals invisible, a group of scientists test the subject on a human. Head of research, Dr. Sebastian Caine decides to use himself as the subject. After the experiment can't be reversed, it takes a toll on Caine's personality, causing him to hunt down and kill his colleagues",action
627,3831,"A widow discovers after her husband's suicide that he has mortgaged everything they own and the banks are ready to foreclose. Faced with impending doom and little working knowledge except her ability to grow plants, she struggles to save her home. Enter her gardener, who is struggling to make a few marijuana plants grow in a hidden location and suggests that she use her green house to help grow the plants and sell them to make the money both need. He is wanting to get married, but needs capital. What he doesn't know is that his girl friend is pregnant and thus fears that they will be busted for growing marijuana. While supposedly working, the whole village is well aware of the endeavor and is hoping for their success. When the plants come in, Grace takes the crop to London and tries to sell it to a ruthless, but charming drug dealer. Everything busts loose from there.",comedy
628,3833,"Dr. Bill Cortner has been performing experimental surgery on human guinea pigs without authorization and against the advice of his father, also a surgeon. When Bill's fiance Jan Compton is decapitated in an automobile accident, he manages to keep her brain alive. He now needs to find a new body for his bride-to-be and settles on Doris Powell, a glamor model with a facial disfigurement. Jan meanwhile doesn't want to continue her body-less existence and calls upon the creature hidden in the basement, one of Bill Cortner's unsuccessful experiments, to break loose.",sci-fi
629,3837,"Mike is released from psychiatry, when he agrees with the doctors that the terrible happenings in his past were just in his imagination. But once he's free, he contacts Redge and they team up to hunt down and eliminate the ""Tall Man"", who plunders the graveyards and abducts the sleeping with help of his terrible gnomes. A beautiful strange girl starts to appear in Mike's dreams. He assumes she's in danger and needs their help - will they find her before the Tall Man can do her any harm?",sci-fi
630,3851,"November, 1999, Margaret Cho is home in San Francisco at the Warfield Theater. Cho structures her monologue loosely on her professional life's trajectory: doing stand-up, cast in an ABC-TV sitcom, losing 30 pounds in two weeks for the part, the show's cancellation, a descent into booze, pills, and self-loathing, and a resurrection into her own voice, her own shape, and being the one she wants. Along the way we visit Karl Langerfeld in jail, a lesbian cruise ship, a TV Guide photo shoot, a hospital, bars, and her family's Polk Street bookshop. Takes on being a fag hag, speeding up felatio, casual daily racism, and her mother's phone messages highlight a scabrous, brilliant performance.",comedy
631,3861,"During a pro football strike, the owners hire substitute players.",comedy
632,3868,"A re-run of many of the gags from the original TV series 'Police Squad'. An Airplane type spoof, this time with the an incompetent lieutenant (Drebin) who always 'gets his man'. Visual gags come thick and fast, and it's impossible to catch them all with one viewing. The plot.. Queen Elizabeth II of England is coming to town, and Vincent Ludwig has plans to assassinate her using a brainwashed baseball player.",comedy
633,3869,"Lt. Frank Drebbin returns to save the day once again. This time he's out to foil the ""big boys"" in the energy business. A top scientist (Dr Mainheimer) is about to publish his report on energy supply for the future. Things don't look good for the traditional suppliers; oil, coal and nuclear. To save their industries, the suppliers kidnap Mainheimer and replace him with a decoy with a more favourable report. Jane, the Dr's secretary, is Drebbin's old flame; they're passionate love affair is thus rekindled.",comedy
634,3911,"The owners (and handlers) of five show dogs head for the Mayflower Kennel Club Dog Show. A film crew interviews them as they prepare for the trip, arrive at Philly's Taft Hotel, and compete. From Florida come the Flecks: she keeps running into old lovers. A wordless ancient in a wheelchair and his buxom trophy wife who may have a thing for the dog's handler own the two-time defending best in show, a poodle. From the piney woods of N.C. comes a fella who wants to be a ventriloquist. High-strung DINKs feud loudly in front of their Weimaraner. Two outr gay men from Tribeca round out the profiled owners. The dog show brings out the essence of the humans. Who will be best in show?",comedy
635,3937,"In the near future, a police officer specializes in malfunctioning robots. When a robot turns out to have been programmed to kill, he begins to uncover a homicidal plot to create killer robots... and his son becomes a target.",action
636,3948,"Male nurse Greg Focker meets his girlfriend's parents before proposing, but her suspicious father is every date's worst nightmare.",comedy
637,3969,"Young Trevor McKinney, troubled by his mother's alcoholism and fears of his abusive but absent father, is caught up by an intriguing assignment from his new social studies teacher, Mr. Simonet. The assignment: think of something to change the world and put it into action. Trevor conjures the notion of paying a favor not back, but forward--repaying good deeds not with payback, but with new good deeds done to three new people. Trevor's efforts to make good on his idea bring a revolution not only in the lives of himself, his mother and his physically and emotionally scarred teacher, but in those of an ever-widening circle of people completely unknown to him.",comedy
638,3972,"Returning home with his father after a shopping expedition, Wong Fei-Hong is unwittingly caught up in the battle between foreigners who wish to export ancient Chinese artifacts and loyalists who don't want the pieces to leave the country. Fei-Hong has learned a style of fighting called ""Drunken Boxing"", which makes him a dangerous person to cross. Unfortunately, his father is opposed to his engaging in any kind of fighting, let alone drunken boxing. Consequently, Fei-Hong not only has to fight against the foreigners, but he must overcome his father's antagonism as well.",comedy
639,3977,"Three women, detectives with a mysterious boss, retrieve stolen voice-ID software, using martial arts, tech skills, and sex appeal.",action
640,3979,"After two of the devil's three sons escape Hell to wreak havoc on Earth, the devil must send his third son, the mild-mannered Nicky, to bring them back before it's too late.",comedy
641,3981,"In the near future, Earth is dying. A new colony on Mars could be humanity's only hope. A team of American astronauts, each a specialist in a different field, is making the first manned expedition to the red planet and must struggle to overcome the differences in their personalities, backgrounds and ideologies for the overall good of the mission. When their equipment suffers life-threatening damage and the crew must depend on one another for survival on the hostile surface of Mars, their doubts, fears and questions about God, man's destiny and the nature of the universe become defining elements in their fates. In this alien environment they must come face to face with their most human selves.",sci-fi
642,3985,"Oberst Steiner, a German parachute unit commander, is sent to England on a covert mission to kidnap Prime Minister Winston Churchill and bring him to Berlin. The seemingly impossible assignment becomes more and more feasible as the mission grows nearer with Steiner and his men arriving in England to a very real possibility of success.",romance
643,3986,Futuristic action about a man who meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world.,action
644,3988,"Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of munchkinlike people. All the Whos love Christmas, yet just outside of their beloved Whoville lives the Grinch. The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos which he equally abhors. Yet a small child, Cindy Lou Who, decides to try befriend the Grinch.",comedy
645,3996,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically skilled, adolescent nobleman's daughter, who is at a crossroads in her life.",romance
646,3997,"The Empire of Izmer has long been a divided land. The Mages - an elite group of magic-users - rule whilst the lowly commoners are powerless. Izmer's young Empress, Savina, wants equality and prosperity for all, but the evil Mage Profion is plotting to depose her and establish his own rule. The Empress possesses a scepter which controls Izmer's Golden Dragons. To challenge her rule, Profion must have the scepter, and tricks the Council of Mages into believing Savina is unfit to hold it. Knowing that Profion will bring death and destruction to Izmer, Savina must find the legendary Rod of Savrille, a mythical rod that has the power to control Red Dragons, a species even mightier than the Gold. Enter two thieves, Ridley and Snails, who unwittingly become instrumental in Savina's search for the Rod. Joined by a feisty Dwarf named Elwood, and helped by the Empress's expert tracker, the Elf Norda, the young heroes go in search of the Rod of Savrille. From the deadly maze of the Thieves Guild at Antius to an Elven Village, secret grotto and abandoned castles, Ridley and his band must outwit Profion's chief henchman Damodar at every turn while, back in Izmer, Profion prepares to do battle with the Empress. All depends on the Rod, but the outcome of the race to reach it first is far from certain, and Izmar's very survival hangs in the balance.",fantasy
647,3999,"A high-adrenaline tale of young climber Peter Garrett, who must launch a treacherous and extraordinary rescue effort up K2, the world's second highest peak. Confronting both his own limitations and the awesome power of nature's uncontrollable elements, Peter risks his life to save his sister, Annie, and her summit team in a race against time. The team is trapped in an icy grave at 26,000 feet - a death zone above the vertical limit of endurance where the human body cannot survive for long. Every second counts as Peter enlists the help of a crew of fellow climbers, including eccentric, reclusive mountain man Montgomery Wick, to ascend the chilling might of the world's most feared peak to save her.",action
648,4002,A man must struggle to travel home for Thanksgiving with an obnoxious slob of a shower curtain ring salesman as his only companion.,comedy
649,4011,"Turkish and his close friend/accomplice Tommy get pulled into the world of match fixing by the notorious Brick Top. Things get complicated when the boxer they had lined up gets badly beaten by Pitt, a 'pikey' ( slang for an Irish Gypsy)- who comes into the equation after Turkish, an unlicensed boxing promoter wants to buy a caravan off the Irish Gypsies. They then try to convince Pitt not only to fight for them, but to lose for them too. Whilst all this is going on, a huge diamond heist takes place, and a fistful of motley characters enter the story, including 'Cousin Avi', 'Boris The Blade', 'Franky Four Fingers' and 'Bullet Tooth Tony'. Things go from bad to worse as it all becomes about the money, the guns, and the damned dog!",comedy
650,4015,"Jesse and Chester, two bumbling stoners, wake up one morning from a night of partying and cannot remember where they parked their car which prompts them on a journey to find it and along the way, they encounter a variety of people who include their angry girlfriends Wilma and Wanda whose house they trashed, an angry street gang, a transexual stripper hounding them for a suitcase full of stolen money, a cult of alien seeking fanatics, and a group of aliens in human form looking for a mystical device that could save or destroy the world.",comedy
651,4018,"After an accident, a chauvenistic executive gains the ability to hear what women are really thinking.",romance
652,4023,"A fast-lane investment broker, offered the opportunity to see how the other half lives, wakes up to find that his sports car and girlfriend have become a mini-van and wife.",romance
653,4025,An FBI agent must go undercover in the Miss United States beauty pageant to prevent a group from bombing the event.,comedy
654,4026,A chase film in which cops try to catch a master of disguise. This is a film as much about the joy of filmmaking as it is about a deadly pursuit.,action
655,4027,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.",comedy
656,4028,"After being denied a promotion at the university where she teaches, Doctor Lily Penleric, a brilliant musicologist, impulsively visits her sister, who runs a struggling rural school in Appalachia. There she stumbles upon the discovery of her life - a treasure trove of ancient Scots-Irish ballads, songs that have been handed down from generation to generation, preserved intact by the seclusion of the mountains. With the goal of securing her promotion, Lily ventures into the most isolated areas of the mountains to collect the songs and finds herself increasingly enchanted - not only by the rugged purity of the music, but also by the raw courage and endurance of the local people as they carve out meaningful lives against the harshest conditions. It is not, however, until she meets Tom - a handsome, hardened war veteran and talented musician - that she's forced to examine her motivations. Is the ""Songcatcher,"" as Tom insists, no better than the men who exploit the people and extort their land?",romance
657,4045,"Train with medical supplies and small U.S. Army unit is heading through Rocky mountains towards plagued Fort Humboldt. Among its passengers are territory governor, priest, doctor and U.S. Marshal with his prisoner, John Deakin. However, nothing on that train is what it seems.",action
658,4046,"The story of a family of Quakers in Indiana in 1862. Their religous sect is strongly opposed to violence and war. It's not easy for them to meet the rules of their religion in everyday life but when Southern troops pass the area they are in real trouble. Should they fight, despite their peaceful attitide?",comedy
659,4054,"Sara wants to be a ballerina, but her dreams are cut short by the sudden death of her mother. She moves in with her father, who she has not seen for a long time. He lives on the other side of town, in a predominantly Black neighborhood. She gets transferred to a new school where she is one of the few White students there. She becomes friends with Chenille, and later, falls in love with Chenille's brother, Derek.",romance
660,4055,"Alex, a sad-eyed mournful man, goes into psychotherapy: he discloses he's a hit man. He also tells the doctor, after a few sessions, that he's attracted to a young woman he's met in the waiting room. She's Sarah, 23, quick, edgy, and perhaps attracted to him as well. But he's married, the dutiful father of a young precocious boy, so Sarah brushes him off. In flashbacks we see him get his start as a killer, at his father's prompting: it's the family business. Dad gives Alex his next assignment: to kill the therapist. Alex keeps returning to Sarah, calling her, stopping by her apartment, as he decides what to do about the hit, his father, his marriage, and his malaise.",comedy
661,4064,A black nurse takes vigilante justice against inner-city drug dealers after her sister becomes their latest victim.,action
662,4085,"Detroit cop Axel Foley is delighted when he receives a surprise visit from his best friend Mikey Tandino, who lives in California. Not long after Mikey arrives in Detroit, Mikey is killed, right in front of Axel, by a man named Zack. Axel follows Zack to Beverly Hills, California, where Beverly Hills police department Lieutenant Andrew Bogomil assigns Detective Billy Rosewood and Rosewood's partner, Sergeant John Taggart, to keep an eye on Axel. Axel visits his friend Jenny Summers, who works in an art gallery. With Jenny's help, Axel discovers that Zack works for Jenny's boss, Victor Maitland, the man who owns the art gallery. Maitland is a drug kingpin who is using the gallery as a front, and Maitland had Zack kill Mikey after Maitland accused Mikey of stealing some of Maitland's bonds. With the help of Jenny, Billy, and Taggart, Axel does what he can to make sure Maitland and Zack won't kill any more people.",comedy
663,4091,"Ronald Miller is tired of being a nerd, and makes a deal with one of the most popular girls in school to help him break into the ""cool"" clique. He offers her a thousand dollars to pretend to be his girlfriend for a month. It succeeds, but he soon learns that the price of popularity may be higher than he expected.",romance
664,4105,"Five friends travel to a cabin in the woods, where they unknowingly release flesh-possessing demons.",comedy
665,4129,"After being dumped by his girlfriend, a boy runs away to California. But he ends up in heaven because he dies after trying to help a family from drowning in a river. In heaven he'll meet a beautiful girl, who has never reincarnated before.",romance
666,4146,"The Million Dollar Hotel follows the supposed murder of Izzy Goldkiss. FBI Agent Skinner is sent into investigate the crime, and to weed out the killer. When he reaches the 'hotel', he comes across many of the forgotten types of people living in the city. You have Geronimo, who is a self proclaimed Native American artist. Dixie, played with great gusto by Peter Stormare, as the 'fifth' Beetle that is still waiting for his royalty payments, as well as recognition. Eloise, who is the neighborhood 'whore'. And then there is Tom-Tom, played by Jeremy Davies. He's the center of the story, being that he's the 'village idiot' of the bunch, and has the trust of everyone in the Hotel. Agent Skinner has a few days to find out who the killer is, while the residents of the hotel devise a scheme to sell off Izzy's fabled 'Tar Paintings'.",action
667,4149,"Two dim-witted former high school buddys and Neil Diamond fanactics, Wayne and J.D., plot to keep their friend Darren from marrying the wrong woman, a domineering and spiteful psychologist named Judith by kidnapping her and trying to set Darren up with his old high school girlfriend Sandy who plans to become a nun.",comedy
668,4161,"A man tries to transport an ancient gun called The Mexican, believed to carry a curse, back across the border, while his girlfriend pressures him to give up his criminal ways.",comedy
669,4168,"When Berke Landers, a popular high school basketball star, gets dumped by his life-long girlfriend, Allison, he soon begins to lose it. But with the help of his best friend Felix's sister Kelly, he follows his ex into the school's spring musical. Thus endues a love triangle loosely based upon Shakespeare's ""A Midsummer Night's Dream"", where Berke is only to find himself getting over Allison and beginning to fall for Kelly.",comedy
670,4183,"After serving time for murder, Josh Hutton returns to his home town where me meets Audry Hugo. No one can remember exactly what Josh did, but they are all wary of him, especially Audry's ...",comedy
671,4186,A crooked lawyer persuades his brother-in-law to feign a serious injury.,comedy
672,4193,"Two teenagers on neighboring farms steal glances and hide their romance from their feuding fathers. Little do these love-birds know, however, that their fathers are actually good friends who've hatched a plan - with the help of a mystical roving side-show and its equally mysterious ring master - to get these two lovers down the aisle! But be careful what you wish for. Because to bring these families together... they must first be torn apart!",comedy
673,4219,"Janey is new in town, and soon meets Lynne, who shares her passion for dancing in general, and ""Dance TV"" in particular. When a competition is announced to find a new Dance TV regular ...",romance
674,4225,"In the days before the July 19, 1969 space mission that marked humankind's first steps on the moon, NASA was working with a group of Australian technicians who had agreed to rig up a satellite interface. That the Aussies placed the satellite dish smack dab in the middle of an Australian sheep farm in the boondocks town of Parkes was just one of the reasons that NASA was concerned. Based on a true story, The Dish takes a smart, witty, comical look at the differing cultural attitudes between Australia and the U.S. while revisiting one of the greatest events in history.",comedy
675,4232,"Gregorio and Ingrid are the two greatest secret agents the world has ever known: masters of disguise, mavens of invention, able to stop wars before they even start. Working for separate countries, they are sent to eliminate their most dangerous enemy...each other. But in an exotic corner of the world when they finally come face to face, they fall in love instead and embark on the most dangerous mission they have ever faced: raising a family. Now nine years later, after their retirement, having exchanged the adventure of espionage for parenthood, Gregorio and Ingrid Cortez are called back in to action. When their former colleagues, the world's most formidable spies, start disappearing one by one, the Cortez's are forced to take on techno-wizard Fegan Floop and his evil, egg-headed sidekick, Minion. But when the unthinkable happens and they too disappear, unfortunately there are only two people in the world who can rescue them...their kids.",action
676,4242,"One stormy Glasgow night Dorothy and Petula's lives are inextricably thrown together, bonded by a common flaw. Dorothy's on the run from her boyfriend and Petula should be doing the same. Evasion, blackmail, murder, betrayal, revenge and a suitcase loaded with a million quid... it's all there... and then some.",comedy
677,4246,"Bridget Jones is an average woman struggling against her age, her weight, her job, her lack of a man, and her many imperfections. As a New Year's Resolution, Bridget decides to take control of her life, starting by keeping a diary in which she will always tell the complete truth. The fireworks begin when her charming though disreputable boss takes an interest in the quirky Miss Jones. Thrown into the mix are Bridget's band of slightly eccentric friends and a rather disagreeable acquaintance who Bridget cannot seem to stop running into or help finding quietly attractive.",romance
678,4250,A crucified body dated back to the 1st century A.D is uncovered at an ancient cave in Jerusalem. Trouble ensues as word spreads.,romance
679,4262,"Tony Montana manages to leave Cuba during the Mariel exodus of 1980. He finds himself in a Florida refugee camp but his friend Manny has a way out for them: undertake a contract killing and arrangements will be made to get a green card. He's soon working for drug dealer Frank Lopez and shows his mettle when a deal with Colombian drug dealers goes bad. He also brings a new level of violence to Miami. Tony is protective of his younger sister but his mother knows what he does for a living and disowns him. Tony is impatient and wants it all however, including Frank's empire and his mistress Elvira Hancock. Once at the top however, Tony's outrageous actions make him a target and everything comes crumbling down.",action
680,4270,"The mummified body of Imhotep is shipped to a museum in London, where he once again wakes and begins his campaign of rage and terror.",comedy
681,4275,From the sky will come the Black Fortress. From the Fortress will come the Slayers to devour the planet of Krull. Then shall a girl of ancient name become queen...she shall choose a king...and together they shall rule the planet. And their son shall rule the galaxy.,fantasy
682,4299,"Inspired by ""The Canterbury Tales,"" as well as the early life of William Marshall (later First Earl of Pembroke), this is the story of William, a young squire with a gift for jousting. After his master dies suddenly, the squire hits the road with his cohorts Roland and Wat. On the journey, they stumble across an unknown writer, Chaucer. William, lacking a proper pedigree, convinces Chaucer to forge genealogy documents that will pass him off as a knight. With his newly-minted history in hand, the young man sets out to prove himself a worthy knight at the country's jousting competition, and finds romance along the way.",comedy
683,4305,"While pursuing a suspect one night, Chicago Police officer Sharon Pogue nearly becomes the victim of a fatal ambush. A mysterious stranger, Catch intervenes, disarms the assassin and saves Sharon's life. Is it a stroke of luck? A twist of fate? Or just a concerned citizen who happened to pass by at the right time and wasn't afraid to get involved? Maybe, But Sharon and Catch have met once before. As the two fall in love, they discover the truth about each other and are forced to deal with the secrets from their past.",romance
684,4306,"When a green ogre named Shrek discovers his swamp has been 'swamped' with all sorts of fairytale creatures by the scheming Lord Farquaad, Shrek sets out with a very loud donkey by his side to 'persuade' Farquaad to give Shrek his swamp back. Instead, a deal is made. Farquaad, who wants to become the King, sends Shrek to rescue Princess Fiona, who is awaiting her true love in a tower guarded by a fire-breathing dragon. But once they head back with Fiona, it starts to become apparent that not only does Shrek, an ugly ogre, begin to fall in love with the lovely princess, but Fiona is also hiding a huge secret.",animation
685,4308,"The year is 1899, and Christian, a young English writer, has come to Paris to follow the Bohemian revolution taking hold of the city's drug and prostitute infested underworld. And nowhere is the thrill of the underworld more alive than at the Moulin Rouge, a night club where the rich and poor men alike come to be entertained by the dancers, but things take a wicked turn for Christian as he starts a deadly love affair with the star courtesan of the club, Satine. But her affections are also coveted by the club's patron: the Duke. A dangerous love triangle ensues as Satine and Christian attempt to fight all odds to stay together but a force that not even love can conquer is taking its toll on Satine...",romance
686,4310,"Pearl Harbor is a classic tale of romance set during a war that complicates everything. It all starts when childhood friends Rafe and Danny become Army Air Corps pilots and meet Evelyn, a Navy nurse. Rafe falls head over heels and next thing you know Evelyn and Rafe are hooking up. Then Rafe volunteers to go fight in Britain and Evelyn and Danny get transferred to Pearl Harbor. While Rafe is off fighting everything gets completely whack and next thing you know everybody is in the middle of an air raid we now know as ""Pearl Harbor.""",action
687,4333,"Larry Donner is an author and writing professor who tutors people that want to write books. Larry's life has become a misery when his ex-wife Margaret has published a book he wrote under her name and has gotten rich over it. Owen Lift, one of Larry's students, offers Larry to kill Margaret, and in return Owen, wants Larry to kill his horrible mother. Larry thinks it's a joke, until he learns Owen killed his ex-wife. And Larry has now become the prime suspect.",comedy
688,4343,"When a meteorite falls to Earth two college professors, Dr. Ira Kane and Prof. Harry Phineas Block, are assigned the job of checking the site out. At the site, they discover organisms not of this planet. Soon the site is taken over by the government, forcing Ira and Harry to the side. As the new life-forms begin to evolve and start to get more and more dangerous, it's up to the two professors to save the planet.",comedy
689,4344,"When the DEA shut down its dummy corporation operation codenamed SWORDFISH in 1986, they had generated $400 million which they let sit around; fifteen years of compound interest has swelled it to $9.5 billion. A covert counter-terrorist unit called Black Cell, headed by the duplicitious and suave Gabriel Shear, wants the money to help finance their raise-the-stakes vengeance war against international terrorism, but it's all locked away behind super-encryption. He brings in convicted hacker Stanley Jobson, who only wants to see his daughter Holly again but can't afford the legal fees, to slice into the government mainframes and get the money.",action
690,4366,"1914: Milo Thatch, grandson of the great Thaddeus Thatch works in the boiler room of a museum. He knows that Atlantis was real, and he can get there if he has the mysterious Shephards journal, which can guide him to Atlantis. But he needs someone to fund a voyage. His employer thinks he's dotty, and refuses to fund any crazy idea. He returns home to his apartment and finds a woman there. She takes him to Preston B. Whitmore, an old friend of his Grandfathers. He gives him the shepherds journal, a submarine and a 5 star crew. They travel through the Atlantic ocean, face a large lobster called the Leviathan, and finally get to Atlantis. But does the Atlantis crew have a lust for discovery, or something else?",fantasy
691,4367,"A member of a rich British aristocratic family, Lara Croft is a ""tomb raider"" who enjoys collecting ancient artifacts from ruins of temples, cities, etc. worldwide, and doesn't mind going through death-defying dangers to get them. She is skilled in hand-to-hand combat, weapons training, and foreign languages - and does them all in tight outfits. Well, the planets of the solar system are going into planetary alignment (Which occurs every 5,000 years), and a secret society called the Illuminati is seeking an ancient talisman that gives its possessor the ability to control time. However, they need a certain clock/key to help them in their search, and they have to find the talisman in one week or wait until the next planetary alignment to find it again. Lara happens to find that key hidden in a wall of her mansion. The Illuminati steal it, and Lara gets an old letter from her deceased father telling her about the society's agenda (Her father was also the one who hid the key). Now, she must retrieve the key and find and destroy the talisman before the Illuminati can get their hands on it.",action
692,4369,Los Angeles police officer Brian O'Connor must decide where his loyalties really lie when he becomes enamored with the street racing world he has been sent undercover to destroy.,action
693,4370,"In the not-so-far future the polar ice caps have melted and the resulting rise of the ocean waters has drowned all the coastal cities of the world. Withdrawn to the interior of the continents, the human race keeps advancing, reaching the point of creating realistic robots (called mechas) to serve them. One of the mecha-producing companies builds David, an artificial kid which is the first to have real feelings, especially a never-ending love for his ""mother"", Monica. Monica is the woman who adopted him as a substitute for her real son, who remains in cryo-stasis, stricken by an incurable disease. David is living happily with Monica and her husband, but when their real son returns home after a cure is discovered, his life changes dramatically.",sci-fi
694,4381,"Franois Pignon, a very bland sort of man who works as an accountant in a rubber factory, is about to be fired. His new neighbour comes up with an idea to prevent such a thing to happen: he spreads the rumor that he's gay so that the factory management might be afraid they'll be sued for sexual discrimination. Of course, nothing happens as it should, but the changes in Franois Pignon's life -and other people's too- is drastic !",comedy
695,4387,A betrayed intelligence officer enlists the aid of a prostitute to prove his innocence from a deadly conspiracy while returning a favor to her.,action
696,4388,"A group of teens including Cindy Campbell and Brenda Meeks are invited to spend a night in Hell House. Professor Oldman has convinced them it is for a school project, but the night won't go past quietly. Master Kane is long dead, but still plans on enjoying himself, especially with Alex Monday. When things really start getting bad, the gang must work together to find a way to capture this ghostly menace.",comedy
697,4427,"1183 AD: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. They and his wife variously plot to force him.",comedy
698,4446,A scientist makes a last stand on Earth with the help of a ragtag team of soldiers against an invasion of alien phantoms.,sci-fi
699,4447,"Elle Woods (Reese Witherspoon) has it all. She's the president of her sorority, a Hawaiian Tropic girl, Miss June in her campus calendar, and, above all, a natural blonde. She dates the cutest fraternity boy on campus and wants nothing more than to be Mrs. Warner Huntington III. But, there's just one thing stopping Warner (Matthew Davis) from popping the question: Elle is too blonde. Growing up across the street from Aaron Spelling might mean something in LA, but nothing to Warner's East-Coast blue blood family. So, when Warner packs up for Harvard Law and reunites with an old sweetheart from prep school, Elle rallies all her resources and gets into Harvard, determined to win him back. But law school is a far cry from the comforts of her poolside and the mall. Elle must wage the battle of her life, for her guy, for herself and for all the blondes who suffer endless indignities everyday.",comedy
700,4467,An account of Baron Munchausen's supposed travels and fantastical experiences with his band of misfits.,fantasy
701,4489,"An African prince goes to Queens, New York City to find a wife whom he can respect for her intelligence and will.",comedy
702,4506,"A doctor and his wife go to Paris for a medical conference. While showering, his wife disappears. His lack of language, and the odd way she disappeared makes it nearly impossible for him to find any official help in his search as he enters the punk/drug culture to find out what has happened to her.",action
703,4519,"An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each one a different species, and they encounter several obstacles as they learn to work together in order to survive.",animation
704,4531,A tough Russian policeman is forced to partner up with a cocky Chicago police detective when he is sent to Chicago to apprehend a Georgian drug lord who killed his partner and fled the country.,action
705,4553,"Nada, a down-on-his-luck construction worker, discovers a pair of special sunglasses. Wearing them, he is able to see the world as it really is: people being bombarded by media and government with messages like ""Stay Asleep"", ""No Imagination"", ""Submit to Authority"". Even scarier is that he is able to see that some usually normal-looking people are in fact ugly aliens in charge of the massive campaign to keep humans subdued.",sci-fi
